id_lokalId;husnummer;jordstykke;byg021BygningensAnvendelse;byg038SamletBygningsareal;byg039BygningensSamledeBoligAreal;byg040BygningensSamledeErhvervsAreal;eta022Kælderareal;byg026Opførelsesår;byg027OmTilbygningsår;byg056Varmeinstallation;byg057Opvarmningsmiddel;byg058SupplerendeVarme;byg404Koordinat;byg406Koordinatsystem;status
00b34727-42b3-410b-9b70-272a0f6e0e71;0a3f5080-8d32-32b8-e044-0003ba298018;2548715;411;278;;361;0;2000;;2;3;;POINT(713596.87 6202044.21);5;6
00b43892-f58c-43b5-874a-1dbf36600abd;0a3f507e-b5bd-32b8-e044-0003ba298018;905111;120;175;175;;0;1954;1976;2;7;;POINT(720297.85 6206829.42);5;6
00b990e0-513f-48e0-b090-559d8138d8b9;0a3f507e-b53e-32b8-e044-0003ba298018;903960;120;147;147;;0;1949;1997;2;7;90;POINT(719828.73 6208188.05);5;6
000154c4-63fc-4a03-8307-37d9620e1fc6;0a3f5080-81a3-32b8-e044-0003ba298018;766889;160;966;966;;0;1969;1986;5;1;;POINT(713820.62 6202143.79);5;6
00016868-5879-42d0-8a2b-18d9dd35fe4f;0a3f5080-9095-32b8-e044-0003ba298018;770805;440;494;;494;0;1979;;1;;;POINT(718186.31 6204898.18);5;6
00035296-49b9-4c45-97ad-153c3e3352be;0a3f5080-930b-32b8-e044-0003ba298018;769577;130;181;171;;0;1969;;1;;;POINT(718743.61 6203819.99);5;6
000d2a2a-2761-4ebb-a7c3-a8a058ca272d;0a3f507e-a8af-32b8-e044-0003ba298018;900404;120;203;203;;0;2017;;5;1;90;POINT(712482.36 6209891.52);5;6
000e7789-da21-4d7e-827e-be0189fca735;0a3f5080-81b2-32b8-e044-0003ba298018;769302;120;170;209;;108;1973;;5;1;2;POINT(713344.28 6201855.64);5;6
000faee9-f3fd-4af0-b850-9cca3f7fcc69;0a3f507e-a597-32b8-e044-0003ba298018;901462;229;152;;152;0;1875;;9;;;POINT(714258.33 6208665.82);5;6
001e6562-58da-4f1e-937b-cf3a3917d9ad;0a3f5080-9994-32b8-e044-0003ba298018;768691;120;155;229;;0;1977;;7;1;5;POINT(719131.92 6201142.33);5;6
00217ae0-0b54-4fcf-a6f4-15edf2a07d9c;0a3f507e-b87d-32b8-e044-0003ba298018;904100;120;92;162;10;0;1930;;2;7;;POINT(720637.63 6206977.75);5;6
00246031-b496-40a0-9dcb-fd0bfcf81b32;4a614f95-eeee-5766-e044-0003ba298018;768245;110;135;235;;0;1884;;6;4;90;POINT(714799.54 6201203.8);5;6
0030c71e-e783-4f26-a893-2ff8b8b95f8e;0a3f5080-85c5-32b8-e044-0003ba298018;770638;130;178;170;;0;1978;;1;;;POINT(718058.11 6204566.05);5;6
0033c70b-348c-4dba-ac8c-6913511e168e;0a3f5080-9a05-32b8-e044-0003ba298018;772522;120;81;81;;0;1954;;5;1;;POINT(716584.93 6203554.75);5;6
003f647b-4d09-47e7-9925-b83dd3dc0476;0a3f507e-b3ea-32b8-e044-0003ba298018;899844;130;220;287;;0;1990;;2;7;90;POINT(713729.7 6207876.69);5;6
00448349-f7c6-4d1c-9559-484084fdd794;0a3f507e-ba73-32b8-e044-0003ba298018;901407;217;1332;;1332;0;2005;;9;;;POINT(716656.05 6208462.22);5;6
0046b207-f1e2-4282-baae-09d2cb287afb;0a3f507e-af5c-32b8-e044-0003ba298018;900074;120;65;105;;0;1850;;2;3;;POINT(713451.35 6206906.98);5;6
0049eacc-6084-41aa-b4bb-fd6655247ae8;0a3f5080-82d1-32b8-e044-0003ba298018;770250;130;122;122;;0;1979;;1;;;POINT(719220.92 6204309.5);5;6
004e29d4-d19b-440f-9a95-3da39c773a95;e98edae4-c140-4feb-bdb1-d2c1d30243c8;100092725;120;138;138;;0;2018;;1;;;POINT(712947.88 6208282.79);5;6
004fb2ed-c605-454d-bf99-b413e28bcf0c;b260ec14-35ef-41f8-83f9-89bdcce15263;100083302;132;151;123;;0;2016;;2;7;90;POINT(717740.41 6205177.8);5;6
00509384-6146-4082-bab9-593ac71ea9da;0a3f507e-b4b8-32b8-e044-0003ba298018;900180;130;117;181;;53;1990;;2;7;90;POINT(711987.82 6210528.15);5;6
00563b91-b29f-46a4-b13d-04318245a33f;0a3f5080-98fa-32b8-e044-0003ba298018;771635;590;12;;12;0;1986;;7;1;;POINT(719510.79 6205141.89);5;6
005d64d9-fcb5-4b11-8fb7-1a9ecdb87c89;0a3f5080-92a7-32b8-e044-0003ba298018;769615;130;84;73;;0;1966;;1;;;POINT(718680.11 6204141.67);5;6
005e0c8f-852f-482f-8748-4885ea73b7cc;0a3f507e-a7f3-32b8-e044-0003ba298018;899821;130;117;117;;0;1980;;1;;;POINT(713672.35 6208197.16);5;6
005eea85-05ba-4c2d-b180-3b857a44b064;0a3f507e-aa79-32b8-e044-0003ba298018;903315;130;115;160;;72;1912;1996;2;7;90;POINT(720440.48 6206194.64);5;6
005f73df-a6c9-4b75-87a1-f67178f7268e;0a3f5080-94df-32b8-e044-0003ba298018;767636;120;155;155;;0;1971;;2;7;;POINT(717686.25 6202232.32);5;6
00645794-381a-4c35-8bf9-fac8c5f6d793;0a3f5080-8e49-32b8-e044-0003ba298018;768556;120;104;169;;0;1958;1973;2;7;;POINT(718716.76 6201158.89);5;6
00705e7f-0b1b-4472-b4e2-0b94be9cbf12;0a3f5080-8f39-32b8-e044-0003ba298018;768352;110;175;271;;48;1962;2007;2;4;2;POINT(712909.59 6200189.31);5;6
0076a17d-9762-4a1f-aaf5-6cb55b3e92fd;0a3f5080-9955-32b8-e044-0003ba298018;771045;120;133;133;;0;1978;;2;7;;POINT(718496.77 6205160.14);5;6
00782b0f-fc55-4bd0-b15e-fb04e1e4c651;0a3f507e-b2f4-32b8-e044-0003ba298018;901276;120;166;241;;0;1827;1999;5;9;90;POINT(716346.39 6206245.75);5;6
007a2c1e-e6f5-4148-96d7-1e629694b034;0a3f5080-831c-32b8-e044-0003ba298018;2652198;130;140;140;;0;2006;;1;;;POINT(717315.36 6202231.66);5;6
007c4c27-eae5-4964-a65a-a58594ccfcb1;0a3f507e-a1d9-32b8-e044-0003ba298018;899523;120;130;130;;0;1968;;2;7;;POINT(713056.97 6207678.62);5;6
0081b35c-41c7-4b2f-9c53-ea6ba29878fe;0a3f507e-a8f8-32b8-e044-0003ba298018;900519;210;180;;180;0;1870;;9;;;POINT(712226.22 6210806.66);5;6
008d6534-648d-4491-82c5-1470d4b4e931;0a3f5080-98c1-32b8-e044-0003ba298018;772278;160;393;161;309;0;1927;1972;2;7;;POINT(719833.47 6202280.16);5;6
009418d4-964f-49dd-b891-617c0e1e403c;0a3f507e-ae3b-32b8-e044-0003ba298018;899859;120;130;130;;0;1996;;2;7;90;POINT(713442.65 6208541.9);5;6
009e4014-d8e2-4b9c-994e-712d4e71f41b;0a3f507e-a915-32b8-e044-0003ba298018;900397;120;172;172;;0;1973;;2;3;5;POINT(712525.45 6209791.97);5;6
00afb78b-14a9-48a2-9b10-cc1e55d47e98;0a3f507e-a54e-32b8-e044-0003ba298018;902879;130;105;105;;0;1977;;2;7;90;POINT(720042.85 6206564.77);5;6
00b34727-42b3-410b-9b70-272a0f6e0e71;0a3f5080-8d32-32b8-e044-0003ba298018;2548715;411;278;;361;0;2000;;2;3;;POINT(713596.87 6202044.21);5;6
00b43892-f58c-43b5-874a-1dbf36600abd;0a3f507e-b5bd-32b8-e044-0003ba298018;905111;120;175;175;;0;1954;1976;2;7;;POINT(720297.85 6206829.42);5;6
00b990e0-513f-48e0-b090-559d8138d8b9;0a3f507e-b53e-32b8-e044-0003ba298018;903960;120;147;147;;0;1949;1997;2;7;90;POINT(719828.73 6208188.05);5;6
00cd2387-1085-49a6-95af-d5f95b41b1b9;0a3f507e-afec-32b8-e044-0003ba298018;900550;130;138;138;;0;1972;;2;7;90;POINT(712190.74 6210387.17);5;6
00cfee64-74dc-453b-a124-a9b21ff38e3b;0a3f507e-adf8-32b8-e044-0003ba298018;899890;120;156;156;;0;1995;;2;7;90;POINT(713280.01 6208427.41);5;6
00d04dfd-f19f-4ace-a0c9-3c68570b4657;0a3f507e-ba73-32b8-e044-0003ba298018;901407;219;244;;244;0;1962;;9;;90;POINT(716557.22 6208496.82);5;6
00d57563-bb25-4a15-874d-f8c625a3e8a4;0a3f507e-bad5-32b8-e044-0003ba298018;902249;120;138;138;;0;1994;;2;7;2;POINT(710397.89 6207831.3);5;6
00d5ee08-ead3-435e-bf9b-2a89adea29b5;0a3f507e-b259-32b8-e044-0003ba298018;902683;130;536;536;;0;1989;;2;7;90;POINT(718659.84 6207547.32);5;6
00d65029-3340-407e-9033-c58af7a78a94;0ab23a20-c488-61d9-e044-0003ba298018;2669017;130;95;95;;0;2008;;1;;;POINT(718941.12 6204875.87);5;6
00e21f25-d257-4467-8cf2-323d8d9fc4bb;0a3f507e-a1b0-32b8-e044-0003ba298018;898908;120;109;168;;0;1890;1978;2;7;2;POINT(712640.12 6207984.1);5;6
00e4d5fe-2f90-4c64-8681-ade5554f851f;0a3f5080-8851-32b8-e044-0003ba298018;771735;130;136;136;;0;1971;;1;;;POINT(719057.64 6201871.37);5;6
00e5b504-907b-4c2a-801c-c51171bafdab;0a3f507e-b6a0-32b8-e044-0003ba298018;902703;540;21;21;;;1980;1983;9;;;POINT(718644.64 6206243.89);5;6
00eee767-dd4c-429c-be28-6cec1f3bc3d0;0a3f5080-8c77-32b8-e044-0003ba298018;768438;130;102;94;;0;1961;2009;2;7;;POINT(718933.59 6201187.58);5;6
00fde516-8081-4fc7-927c-8bddbd684d8c;0a3f507e-b893-32b8-e044-0003ba298018;902468;120;171;171;;0;1971;1994;2;7;2;POINT(710662.04 6207899.84);5;6
0105c6c5-b398-4220-ae8e-ca9f27c0970a;0a3f507e-be6c-32b8-e044-0003ba298018;899072;120;210;210;;0;2014;;5;1;80;POINT(713010.73 6207433.18);5;6
0108f62a-8fc0-4eed-920b-bd815314e938;0a3f507e-b0b9-32b8-e044-0003ba298018;900670;120;201;348;;6;1887;2007;5;1;90;POINT(711842.6 6208711.38);5;6
010f6b95-ea9f-4e55-976b-2d3616f1484b;0a3f507e-bd73-32b8-e044-0003ba298018;903914;130;480;816;;160;1950;;1;;90;POINT(720144.61 6207644.77);5;6
0116ecc4-a44c-4f1e-9b61-50b255acc70a;29d58755-bdc6-4983-e044-0003ba298018;2694983;130;138;138;;0;2008;;1;;90;POINT(717330.25 6202048.6);5;6
011d909d-232a-4191-973e-f26ce7a53568;0a3f507e-b298-32b8-e044-0003ba298018;100006840;130;62;62;;0;1991;;2;7;90;POINT(718570.71 6207333.7);5;6
0122d9cf-9d21-45e4-a4c3-7f03b7c9137b;0a3f5080-8533-32b8-e044-0003ba298018;767523;120;122;102;;0;1978;;7;1;2;POINT(717792.41 6201160.79);5;6
0123521f-25c8-4132-a42f-2a473fdf928d;0a3f5080-8a58-32b8-e044-0003ba298018;768332;210;279;;279;0;2004;;9;;;POINT(713557.83 6201373.42);5;6
01320591-b768-4a71-a549-debab317e1a8;5ba710e3-d51e-5980-e044-0003ba298018;770565;320;106;;106;0;1917;;2;7;;POINT(717960.68 6204655.03);5;6
01346a53-5ebc-453a-8dca-e1a6b807d34a;0a3f5080-8d68-32b8-e044-0003ba298018;769411;120;89;89;;0;1965;;2;7;;POINT(711677.03 6202238.98);5;6
01367fdf-89a6-4213-93b8-7e141fabfef8;0a3f507e-ba73-32b8-e044-0003ba298018;901407;219;250;;250;0;1987;;9;;;POINT(716594.43 6208557.93);5;6
013ca17e-846b-4fec-8a41-b5661036f3dd;0a3f507e-ba30-32b8-e044-0003ba298018;902914;120;110;110;;0;1961;;2;7;2;POINT(720034.94 6205189.49);5;6
0140ea4b-a9bb-429b-8d05-e21655ee6722;0a3f507e-a580-32b8-e044-0003ba298018;902805;130;105;105;;0;1977;;2;7;90;POINT(720131.74 6206610.06);5;6
0141ab2b-ed0a-423a-aa73-17d80d9c2629;0a3f5080-8e38-32b8-e044-0003ba298018;768468;120;121;195;;0;2013;;2;7;90;POINT(718875.92 6200949.24);5;6
014ce87a-ecb1-4035-b05f-ba7130050547;0a3f507e-b31e-32b8-e044-0003ba298018;902873;120;138;138;;0;1977;;2;7;90;POINT(720067.57 6206358.47);5;6
014fb3cc-6399-4d3c-bbc8-bd12c11cdfca;0a3f5080-8a26-32b8-e044-0003ba298018;767545;120;140;140;;0;1974;1984;2;3;;POINT(717758.11 6201803.96);5;6
0160cc8a-6206-4632-8684-669942ffe0be;0a3f507e-b87c-32b8-e044-0003ba298018;904095;120;208;208;;0;1975;1980;2;7;90;POINT(720645.39 6206892.37);5;6
01640472-7749-4039-97da-58563cfb726d;0a3f5080-8914-32b8-e044-0003ba298018;771897;130;136;136;;0;1970;;1;;;POINT(718957.68 6202054.68);5;6
01702c0d-e674-4305-9f84-61bb4c6c5d95;0a3f507e-ad5e-32b8-e044-0003ba298018;904156;120;172;172;;0;1975;;7;1;;POINT(720541.25 6207303.54);5;6
0171609b-036f-41a8-8f67-df324b7b069c;0a3f5080-9462-32b8-e044-0003ba298018;771704;130;310;504;;0;1994;;1;;90;POINT(719075.43 6205254.51);5;6
0173de2f-ab8b-4fc9-a2eb-b9f58384ddf0;0a3f507e-a2e9-32b8-e044-0003ba298018;905233;120;95;95;;0;1958;1985;2;7;;POINT(719898.94 6207639.61);5;6
0182d8e7-e2cd-41ca-8d60-8dd1d4eb8218;0a3f507e-b778-32b8-e044-0003ba298018;2637751;130;139;139;;0;2006;;2;7;90;POINT(713887.9 6207607.7);5;6
0188c90d-2e86-4065-8a3b-a5f9ed65d1b9;0a3f507e-acf5-32b8-e044-0003ba298018;898334;321;164;;164;0;2007;;1;;90;POINT(712359.82 6207127.57);5;6
01891c8c-bdbf-4ba1-8fe9-b361f9c5f6a5;0a3f507e-ba83-32b8-e044-0003ba298018;902825;120;92;86;;0;1980;;7;1;;POINT(720116.77 6206191.42);5;6
019ccb71-6aab-4622-93eb-53da4f900a6b;0a3f5080-8b06-32b8-e044-0003ba298018;768374;120;157;157;;0;1956;1992;2;3;;POINT(714768.37 6203665.34);5;6
019d2834-102f-4bb0-ade2-8ab53f546b99;0a3f5080-83cb-32b8-e044-0003ba298018;767109;120;111;171;;0;1953;1967;2;7;;POINT(717143.93 6201697.66);5;6
01a28493-a7e3-4463-8693-bf98df5e53af;0a3f5080-8de1-32b8-e044-0003ba298018;769435;190;75;45;;0;1857;2015;1;;;POINT(712869.97 6200622.82);5;6
01a8a01e-84ae-4cd1-96c0-e4c00bbd308a;0a3f507e-b2de-32b8-e044-0003ba298018;901360;332;110;;155;0;1900;;2;3;;POINT(714574 6207343.97);5;6
01a8dc76-ae5f-4ae2-b0c7-a6c54d75ab32;0a3f507e-b777-32b8-e044-0003ba298018;2637752;130;140;140;;0;2006;;2;7;90;POINT(713881.33 6207631.35);5;6
01ab3e38-7919-49a5-a659-9b6ad6dee5ce;0a3f507e-acfc-32b8-e044-0003ba298018;902754;120;126;168;;6;1917;1997;2;3;90;POINT(718066.04 6206681.66);5;6
01ac7c2d-e279-4bb1-a08d-f7422e32f74c;0a3f507e-a45f-32b8-e044-0003ba298018;905055;120;227;227;;0;1971;;2;7;90;POINT(719197.48 6207562.97);5;6
01acb3d8-ab9b-455a-ac78-af4245c6e1ae;0a3f507e-ae71-32b8-e044-0003ba298018;2326064;120;162;162;;0;1998;;2;7;90;POINT(713489.24 6208552.93);5;6
01b411eb-5249-431d-8ee7-ea3fd2e3cbff;0a3f507e-be05-32b8-e044-0003ba298018;903927;120;170;170;;0;1993;;7;1;2;POINT(719996.18 6208148.41);5;6
01b4c15f-ed12-42fd-b847-af32e05e12bf;0a3f507e-b469-32b8-e044-0003ba298018;899547;440;489;;489;0;1981;;2;7;;POINT(713489.35 6207921.43);5;6
01bb0217-480e-4a25-9e66-4b460129fb1e;0a3f5080-94ac-32b8-e044-0003ba298018;770653;120;177;177;;0;1970;1977;2;7;80;POINT(717827.38 6204464.66);5;6
01c2f3ec-e460-4b65-8fa4-9b6648fe4f03;0a3f507e-a53c-32b8-e044-0003ba298018;898584;120;125;125;;0;1973;;2;7;90;POINT(712527.34 6208918.99);5;6
01c75330-b78d-455e-aa84-d092e2154fa3;0a3f5080-8d2f-32b8-e044-0003ba298018;769425;219;300;60;240;0;1877;;2;3;90;POINT(711344.26 6202891.33);5;6
01d6cc77-c97c-42a6-912c-89883d273294;1357eb80-9d28-3d79-e044-0003ba298018;2676434;130;126;126;;0;2007;;1;;;POINT(717173.24 6201987.7);5;6
01d8e8ea-3cd6-4277-acc4-7cabf869cdbd;0a3f507e-a58d-32b8-e044-0003ba298018;1041404;210;48;;48;0;2001;;9;;;POINT(716221.37 6209899.6);5;6
01dc2598-2525-4c58-a5ca-946b13273cea;0a3f507e-bf6e-32b8-e044-0003ba298018;900417;120;120;190;;0;1902;1964;2;7;90;POINT(712433.5 6209997.84);5;6
01ee14b4-76ce-47eb-99e3-055913b3e997;0a3f507e-aa0d-32b8-e044-0003ba298018;904159;120;107;179;;0;1900;1964;2;7;90;POINT(720550.54 6206962.19);5;6
01eeea42-004b-4ea0-af15-696cf61b85fc;0a3f507e-b0a9-32b8-e044-0003ba298018;2524772;321;1297;;1852;168;1949;2000;2;3;90;POINT(719449.23 6208939.44);5;6
01f11b1d-35bd-4af3-a8c5-786088b84325;0a3f507e-b6a0-32b8-e044-0003ba298018;902703;540;20;20;;;1977;;9;;;POINT(718645.59 6206242.94);5;6
01f24872-2bca-4871-b124-65cb2f8dcb28;0a3f507e-bc52-32b8-e044-0003ba298018;905183;140;2536;2202;;132;1969;;1;;;POINT(720038.13 6206967.07);5;6
01f6c910-1026-4bec-b591-efe0a73dccad;0a3f5080-8635-32b8-e044-0003ba298018;771012;120;126;126;;0;1986;;1;;;POINT(717977.28 6205305.04);5;6
01fcf234-8248-4d20-a7f7-aee4689a1d36;0a3f507e-af53-32b8-e044-0003ba298018;898366;120;67;110;;0;1904;;2;7;7;POINT(712196.42 6208052.13);5;6
01fd223b-ef03-4787-bd25-01598762a464;0a3f5080-8f4b-32b8-e044-0003ba298018;769180;210;143;;191;0;1907;;2;7;;POINT(719527.18 6201643.19);5;6
01ff0581-a279-4940-9860-e10c9c529f4d;0a3f5080-8ce2-32b8-e044-0003ba298018;768682;130;94;86;;0;1965;;2;7;;POINT(719119.02 6201289.63);5;6
01ffc7af-bdf0-46c4-8277-d5f1a645b1e3;0a3f507e-ab0d-32b8-e044-0003ba298018;902080;120;110;144;;0;1930;1963;2;3;;POINT(712817.55 6205779.22);5;6
0201ca96-6f87-4ecc-a38b-b04fa6192aa7;0a3f5080-9254-32b8-e044-0003ba298018;1512398;120;110;110;;0;1996;;1;;;POINT(718437.64 6204014.72);5;6
020b1e07-af58-4386-ad2c-08f9cd5def42;0a3f5080-85df-32b8-e044-0003ba298018;767110;324;15650;;15650;225;1970;1984;2;7;;POINT(717256.48 6200713.27);5;6
0217f3bb-c802-4628-ba5a-17e1473c22af;0a3f5080-98fa-32b8-e044-0003ba298018;771635;520;19;;19;0;1965;;3;3;;POINT(719476.8 6205132.5);5;6
021eab55-d0ec-4d05-a5a0-133672b88a66;0a3f507e-b9e0-32b8-e044-0003ba298018;904050;120;236;267;;0;1987;;2;7;;POINT(720800.87 6207088.36);5;6
02207763-34e2-4c78-a958-940aebb07967;0a3f507e-b244-32b8-e044-0003ba298018;904767;140;634;584;;0;1988;;2;7;90;POINT(718695.88 6207637.3);5;6
0225cd45-1ade-484d-a0f4-aa555553cb2c;0a3f5080-83c4-32b8-e044-0003ba298018;767098;120;94;81;;0;1773;;2;7;90;POINT(717184.6 6201823.95);5;6
022cb6a5-c831-4b7e-aaf7-393056247f9a;0a3f507e-ad74-32b8-e044-0003ba298018;901006;140;429;267;110;65;1912;1991;2;7;90;POINT(712008.75 6208968.44);5;6
022cf7fd-a7bf-47c9-8fe5-49876b9ed9cd;0a3f507e-a835-32b8-e044-0003ba298018;899743;130;118;118;;0;1980;;1;;;POINT(713841.17 6208323.17);5;6
0230f050-9610-474b-8738-45d45f0a9107;0a3f5080-91c7-32b8-e044-0003ba298018;769671;120;117;117;;0;1980;;1;;;POINT(718615.11 6204171.23);5;6
023184d1-c896-4a3f-8cd5-ca98dac24f19;0a3f507e-bf1e-32b8-e044-0003ba298018;902966;120;132;132;;9;2003;;5;1;2;POINT(719683.04 6206337.24);5;6
0232279d-5edc-468b-b266-e2913dacaa79;0a3f5080-8c31-32b8-e044-0003ba298018;772547;120;118;203;;0;1973;;5;1;2;POINT(716431.67 6203285.02);5;6
023387d7-8ddf-435f-95eb-5ccc7d05e42c;0a3f507e-a534-32b8-e044-0003ba298018;905000;120;142;119;;0;1970;;2;7;;POINT(719316.48 6207321.48);5;6
023acd98-4aea-4c9f-a152-a8d45299d92d;0a3f507e-b995-32b8-e044-0003ba298018;898903;130;204;232;;0;1939;2005;2;7;;POINT(712630.27 6208852.94);5;6
0240ed93-2047-4608-b4fc-195efe8b3f5d;0a3f5080-998d-32b8-e044-0003ba298018;768722;120;100;131;;0;1963;1970;2;7;;POINT(719116.76 6201065.14);5;6
