id_lokalId;husnummer;jordstykke;byg021BygningensAnvendelse;byg038SamletBygningsareal;byg039BygningensSamledeBoligAreal;byg040BygningensSamledeErhvervsAreal;eta022Kælderareal;byg026Opførelsesår;byg027OmTilbygningsår;byg056Varmeinstallation;byg057Opvarmningsmiddel;byg058SupplerendeVarme;byg404Koordinat;byg406Koordinatsystem;status
00675b10-5536-452e-be57-57430fffdd35;0a3f507d-ac77-32b8-e044-0003ba298018;1391458;130;124;124;;62;1968;;1;;;POINT(720942.83 6190860.79);5;6
007129f1-ff7b-4d8a-82e6-b7010766a7f5;0a3f507d-b3a2-32b8-e044-0003ba298018;1388497;120;87;168;;34;1890;1981;2;7;2;POINT(723168.49 6195340.8);5;6
007253bb-7677-437a-aad0-8eb48fc0f0cb;0a3f507e-6a6e-32b8-e044-0003ba298018;956242;130;156;156;;0;1976;1993;2;7;;POINT(714411.53 6195388.34);5;6
00785f31-dff0-42ec-92a9-4bcd6b006b56;0a3f507e-71a3-32b8-e044-0003ba298018;955954;130;72;112;;0;1983;1996;1;;;POINT(714275.12 6194279.4);5;6
00848a1b-702e-4e02-80f5-85c82891a460;0a3f507d-abe1-32b8-e044-0003ba298018;1387456;120;145;145;;0;1973;;2;7;;POINT(721425.58 6194254.64);5;6
0084c484-bc48-4b42-9530-ac2e23d03165;0a3f507e-704a-32b8-e044-0003ba298018;958256;120;141;141;;0;1974;;2;7;;POINT(714943.71 6191956.59);5;6
00866e2d-76e3-47f2-bfdb-7e036d1b47c0;0a3f507e-65d1-32b8-e044-0003ba298018;956568;130;88;88;;0;1960;1981;2;7;;POINT(714617.38 6194917.07);5;6
008a0a11-05c5-4854-b79b-ed91d1c53276;0a3f507d-c6de-32b8-e044-0003ba298018;1389755;120;120;187;;53;1915;1959;2;7;2;POINT(716850.1 6189794.69);5;6
008fb234-1288-4560-a31b-32aca898aa62;0a3f507d-b006-32b8-e044-0003ba298018;1392339;120;149;149;;0;1973;;2;7;90;POINT(720501.03 6192360.37);5;6
00996e6d-df7f-4679-91ad-5cb9a19d9c4b;0a3f507e-65c8-32b8-e044-0003ba298018;956231;130;88;88;;0;1960;1981;2;7;;POINT(714519.31 6195189.28);5;6
0002503e-ae44-4c46-8f6e-4e032933dbd5;0a3f507d-bc4c-32b8-e044-0003ba298018;1390732;120;84;121;;0;1921;1970;5;1;;POINT(716571.9 6191851.39);5;6
000256a2-ee35-4765-93c8-b132030b2933;0a3f507e-6e80-32b8-e044-0003ba298018;957082;120;248;426;;56;1974;1995;5;1;;POINT(719129.51 6194629.61);5;6
00055719-1f7e-4512-8223-0c0214656f46;0a3f507e-780b-32b8-e044-0003ba298018;957471;120;142;208;;0;1964;1969;2;7;2;POINT(714385.44 6192259.68);5;6
000934f9-ba8e-47e9-9c37-4ce826f37589;0a3f507e-7e45-32b8-e044-0003ba298018;955530;120;136;136;;0;1973;;2;3;2;POINT(713944.9 6195086.64);5;6
000c407d-71f9-439f-8e3f-a9c9aacc3b29;0a3f507e-6ef3-32b8-e044-0003ba298018;956102;120;159;159;;0;1954;2005;2;7;;POINT(714236.69 6194085.62);5;6
000f20fb-845f-407a-af07-621ce61cfeef;0a3f507d-b874-32b8-e044-0003ba298018;1385647;120;118;118;;0;1958;1970;2;7;5;POINT(718028.94 6191762.59);5;6
0010ffb3-d048-4d40-8e81-491d1f41eb3b;0a3f507d-c9d8-32b8-e044-0003ba298018;1386473;540;40;40;;0;1952;;7;1;;POINT(719447.26 6192058.54);5;6
00177ccc-3c22-4464-a7df-908062be8ff5;0a3f507d-c0f4-32b8-e044-0003ba298018;1384224;120;163;163;;0;1977;;2;7;2;POINT(718860.8 6190504.22);5;6
0024e63a-942a-41cc-af3c-2a98ad54b12a;0a3f507e-77f1-32b8-e044-0003ba298018;957414;120;140;140;;0;1968;;2;7;5;POINT(714434.52 6192261.75);5;6
0027fbcb-35a2-4575-af51-5be3258b292f;0a3f507e-7eb3-32b8-e044-0003ba298018;955781;120;182;182;;0;1973;;2;3;;POINT(714086.68 6195715.09);5;6
002dfd40-ff87-4b8f-a6b6-c6e1beb5b124;0a3f507d-b1e5-32b8-e044-0003ba298018;1384984;120;151;151;;32;1954;1975;7;1;2;POINT(719971.31 6191298.07);5;6
002e1a0a-b0d8-4fa7-8931-0ba214d7f0c0;0a3f507e-795c-32b8-e044-0003ba298018;958471;120;196;161;;0;1972;;2;7;;POINT(715286.88 6191820.84);5;6
00339ee7-88c4-4af9-9531-4df203a2493c;0a3f507d-afe4-32b8-e044-0003ba298018;1386859;120;168;168;;47;1968;;2;3;2;POINT(723129.33 6193496.52);5;6
0034bd72-23a5-4e18-ba98-62cf6ed93b70;0a3f507d-bdcf-32b8-e044-0003ba298018;1384968;120;179;249;;28;1970;;2;7;2;POINT(719979.82 6190560.54);5;6
00395840-92d1-4e9a-9770-df3ed1235ff3;0a3f507d-b223-32b8-e044-0003ba298018;1393726;120;93;93;;20;1937;1975;2;7;90;POINT(722056.17 6193217.17);5;6
003a4b18-669b-4ffb-86df-352828915a87;0a3f507e-670a-32b8-e044-0003ba298018;956917;220;90;;90;0;1960;;9;;;POINT(716230.71 6194296.19);5;6
003b1d17-809c-403e-9194-b39085a16afc;0a3f507d-c81b-32b8-e044-0003ba298018;1391015;130;124;124;;62;1967;;1;;;POINT(720890.75 6190979.25);5;6
003bd697-d7d6-4912-b647-150faa28ff84;0a3f507d-a232-32b8-e044-0003ba298018;1386170;120;126;126;;30;1962;1968;2;7;5;POINT(718350.8 6192301.11);5;6
003d9e1b-ac41-4aa6-94ef-64ea33567dc9;0a3f507d-b84b-32b8-e044-0003ba298018;1388658;120;206;202;;16;1918;2007;2;3;1;POINT(723011.39 6195847.27);5;6
003f2878-10e4-4515-84de-ad3db3a44dda;0a3f507e-784a-32b8-e044-0003ba298018;953889;140;680;680;;0;1964;;2;7;;POINT(715298.31 6194891.63);5;6
003f728d-d300-4f45-ac68-cc3138322c08;0a3f507e-693c-32b8-e044-0003ba298018;959526;120;156;156;;0;1952;1984;2;7;;POINT(714119.44 6193438.12);5;6
00452c38-6094-423c-8c3d-1d2613521006;0a3f507d-c95d-32b8-e044-0003ba298018;1386542;120;65;111;;65;1946;;1;;90;POINT(718957.32 6191613.34);5;6
0045cd5f-8701-44f0-b7cb-45a514da4f82;0a3f507d-b8b3-32b8-e044-0003ba298018;1385844;120;394;394;;59;1972;;2;7;5;POINT(718228.18 6192559.44);5;6
00475afa-62c3-4562-ab0f-820987c19bf8;0a3f507e-7a03-32b8-e044-0003ba298018;952723;120;170;190;;0;1909;;2;3;;POINT(714464.1 6193767.23);5;6
0048f5f3-c4d7-4f65-ae08-20a547ec9a5a;0a3f507e-8120-32b8-e044-0003ba298018;953409;120;144;197;;0;1957;1991;2;7;2;POINT(715905.35 6194536.52);5;6
004e7ac6-7c9b-49a9-9ebd-c1744a4b48ee;0a3f507e-7d8b-32b8-e044-0003ba298018;954666;120;178;178;;0;1957;2011;5;1;2;POINT(718918.12 6196241.1);5;6
004f1be7-c22d-4b6e-adf3-48885d79296e;0a3f507e-7d20-32b8-e044-0003ba298018;956600;120;94;134;;0;1952;2002;2;7;2;POINT(714551.15 6195479.13);5;6
00527399-4834-4a31-8027-76347ae3c79f;0a3f507e-7bc8-32b8-e044-0003ba298018;952708;120;82;144;;7;1917;1967;2;7;2;POINT(714520.64 6193766.9);5;6
00549653-c980-48fe-a53d-e6d7a3d6803b;cbbd397e-3488-47b4-9108-3ca5a902aedb;100079487;130;126;126;;0;2015;;2;7;;POINT(722068.28 6195850.88);5;6
0054a0d3-e99e-41d7-8542-456a5b2525cf;0a3f507e-758a-32b8-e044-0003ba298018;955123;130;61;145;;0;1950;;2;3;;POINT(713888.33 6194035.68);5;6
005beaf1-9538-468f-bebc-f903240b5048;0a3f507e-7261-32b8-e044-0003ba298018;958847;120;135;135;;0;1967;;2;7;2;POINT(713958.37 6193161.02);5;6
005dc5ad-a749-4194-8787-64c030f417be;0a3f507d-a964-32b8-e044-0003ba298018;1387141;321;1300;;1300;0;1975;;1;;;POINT(723073.35 6193867.63);5;6
00629154-a51d-4abd-b112-382da1949a98;0a3f507e-6430-32b8-e044-0003ba298018;955012;429;1104;;1521;0;1996;;1;;90;POINT(718736 6197393.88);5;6
00635b28-a927-4042-9643-da9575700005;0a3f507d-c684-32b8-e044-0003ba298018;1390583;140;8860;8860;513;1547;1973;;1;;2;POINT(717214.74 6189526.84);5;6
00675b10-5536-452e-be57-57430fffdd35;0a3f507d-ac77-32b8-e044-0003ba298018;1391458;130;124;124;;62;1968;;1;;;POINT(720942.83 6190860.79);5;6
007129f1-ff7b-4d8a-82e6-b7010766a7f5;0a3f507d-b3a2-32b8-e044-0003ba298018;1388497;120;87;168;;34;1890;1981;2;7;2;POINT(723168.49 6195340.8);5;6
007253bb-7677-437a-aad0-8eb48fc0f0cb;0a3f507e-6a6e-32b8-e044-0003ba298018;956242;130;156;156;;0;1976;1993;2;7;;POINT(714411.53 6195388.34);5;6
00785f31-dff0-42ec-92a9-4bcd6b006b56;0a3f507e-71a3-32b8-e044-0003ba298018;955954;130;72;112;;0;1983;1996;1;;;POINT(714275.12 6194279.4);5;6
00848a1b-702e-4e02-80f5-85c82891a460;0a3f507d-abe1-32b8-e044-0003ba298018;1387456;120;145;145;;0;1973;;2;7;;POINT(721425.58 6194254.64);5;6
0084c484-bc48-4b42-9530-ac2e23d03165;0a3f507e-704a-32b8-e044-0003ba298018;958256;120;141;141;;0;1974;;2;7;;POINT(714943.71 6191956.59);5;6
00866e2d-76e3-47f2-bfdb-7e036d1b47c0;0a3f507e-65d1-32b8-e044-0003ba298018;956568;130;88;88;;0;1960;1981;2;7;;POINT(714617.38 6194917.07);5;6
008a0a11-05c5-4854-b79b-ed91d1c53276;0a3f507d-c6de-32b8-e044-0003ba298018;1389755;120;120;187;;53;1915;1959;2;7;2;POINT(716850.1 6189794.69);5;6
008fb234-1288-4560-a31b-32aca898aa62;0a3f507d-b006-32b8-e044-0003ba298018;1392339;120;149;149;;0;1973;;2;7;90;POINT(720501.03 6192360.37);5;6
00996e6d-df7f-4679-91ad-5cb9a19d9c4b;0a3f507e-65c8-32b8-e044-0003ba298018;956231;130;88;88;;0;1960;1981;2;7;;POINT(714519.31 6195189.28);5;6
009db65f-2678-4b3c-868f-8c74ca672f08;0a3f507e-6a78-32b8-e044-0003ba298018;956242;130;690;490;200;0;1976;1993;2;7;;POINT(714459.5 6195417.99);5;6
009f79bd-d57b-48cc-b747-9b7d57744e07;0a3f507e-8184-32b8-e044-0003ba298018;955401;130;74;121;;0;1981;;1;;;POINT(714022.01 6194098.21);5;6
00a41991-bba8-4848-a253-101f3f2cfabf;0a3f507d-c6d6-32b8-e044-0003ba298018;1389504;120;80;129;;59;1956;1976;2;3;2;POINT(716377.78 6189512.27);5;6
00a8a561-da65-4907-937b-01f05149c606;0a3f507d-a401-32b8-e044-0003ba298018;1387559;120;140;140;;0;1976;1991;7;1;2;POINT(721065.41 6194780.16);5;6
00b5287e-20bd-40ae-bbf4-64ee7be30123;a0ba321d-fa7f-4d99-b37a-cd26982ee9cb;958804;540;24;24;;0;1976;;9;;;POINT(713667.58 6192754.02);5;6
00b6ad5e-0d7c-4512-9e73-52997f3d150b;0a3f507d-afb9-32b8-e044-0003ba298018;1390485;120;168;168;;84;1935;;2;7;90;POINT(717455.05 6191204.57);5;6
00b857b9-d3a6-43df-b736-9a7539680cea;0a3f507e-747b-32b8-e044-0003ba298018;957911;120;141;116;;0;1957;1966;2;7;5;POINT(714830.89 6191945.42);5;6
00b9f5ad-d6ae-4225-b6ba-eb16827f7240;0a3f507e-63e8-32b8-e044-0003ba298018;957569;323;195;180;357;0;1969;;2;4;90;POINT(714296.5 6191863.23);5;6
00ba1d9e-aac9-482e-b288-ddf9e69b9130;0a3f507e-7b53-32b8-e044-0003ba298018;957147;110;167;167;;0;1858;;3;4;;POINT(718642.7 6195326.7);5;6
00bdd937-cfd5-400c-9457-99d93c00d6ea;0a3f507d-a5eb-32b8-e044-0003ba298018;1391206;590;186;;186;0;1985;;2;7;;POINT(720683.55 6191336.04);5;6
00c52a89-a5ce-4f94-9e7d-127e9cc534b9;0a3f507d-b883-32b8-e044-0003ba298018;1385324;120;142;184;;46;1958;1967;2;3;5;POINT(717915.74 6191602.19);5;6
00c9b662-ae19-47b5-92bb-a7dffdf40e4b;0a3f507e-70c4-32b8-e044-0003ba298018;954570;210;640;;640;0;1888;2001;2;3;;POINT(717577.89 6195614.55);5;6
00e23713-0f01-466a-8853-0e301b63525c;0a3f507e-7777-32b8-e044-0003ba298018;953453;120;130;212;;0;1973;;2;3;;POINT(715838.17 6193669.84);5;6
00e5f344-da3e-4cff-8cbd-7c8c4e5de56a;0a3f507d-c869-32b8-e044-0003ba298018;1392409;130;150;150;;0;1971;;2;7;;POINT(720340.15 6192031.69);5;6
00e8cb9c-24a1-4713-a9b9-6b7b5b5addc7;0a3f507d-a412-32b8-e044-0003ba298018;1387542;120;160;160;;60;1969;;2;7;5;POINT(721129.77 6194816.49);5;6
00e9af8c-cbb9-49b8-9e17-bb0d05ff6121;0a3f507e-6bd3-32b8-e044-0003ba298018;953034;140;222;222;;73;1996;;2;7;90;POINT(715103.2 6194205.79);5;6
00ec56a7-40fc-4e0d-8166-9c49d42bb53c;0a3f507e-66b7-32b8-e044-0003ba298018;956268;120;87;136;;0;1954;;5;1;2;POINT(714406.79 6194036.68);5;6
00effd06-7d09-405e-ba2a-ac57a6cb38c1;0a3f507d-ab85-32b8-e044-0003ba298018;1390094;420;390;;390;0;1989;;1;;90;POINT(717425.65 6191005.94);5;6
00f2bef0-48ee-4af7-ad0a-d842335ab820;0a3f507d-c8d0-32b8-e044-0003ba298018;1385779;120;160;160;;30;1964;1967;1;;5;POINT(718270.13 6192128.88);5;6
00f6d59f-62cd-4377-8560-01ac1a6f4f4b;0a3f507e-7f02-32b8-e044-0003ba298018;954169;120;256;256;;0;1967;1980;2;7;;POINT(715567.68 6195608.36);5;6
00f95869-278b-4999-9c18-58e8c320e9f8;0a3f507e-646b-32b8-e044-0003ba298018;956568;130;74;74;;0;1960;1981;2;7;;POINT(714648.78 6194886.32);5;6
00fc9f54-617b-4f87-bdfe-0c1ab229b8c3;0a3f507e-672a-32b8-e044-0003ba298018;2551817;140;1131;1131;;0;1892;2005;1;;;POINT(716754.44 6194450.48);5;6
00ff6c60-41ee-48d6-a0b3-1d6a2146a990;0a3f507d-a989-32b8-e044-0003ba298018;1391543;140;156;232;;58;1888;1966;2;7;90;POINT(721555.78 6191652.08);5;6
0106897d-c85d-431a-b3d7-db6855deab72;0a3f507e-736c-32b8-e044-0003ba298018;956377;120;125;125;;0;1953;;2;7;;POINT(714742.44 6194139.91);5;6
0112c210-e101-4a8f-9bfb-d7640de8dc25;517a3037-b60e-4222-ba95-7da8e3f47645;1391799;590;63;;63;0;1957;;7;1;90;POINT(722009.45 6190631.54);5;6
0114230c-6405-4bab-99ac-5f89ffab2a59;0a3f507d-b5a5-32b8-e044-0003ba298018;1388603;120;155;163;;77;1902;1984;2;7;90;POINT(723066.8 6195404.68);5;6
0114392b-617e-4151-bd81-c408ba778e9d;0a3f507e-6f49-32b8-e044-0003ba298018;958729;130;700;1386;;0;1978;;2;7;;POINT(714253.11 6192558.51);5;6
011502a2-ba58-4bf8-bec7-2ca6922d9db4;0a3f507e-821b-32b8-e044-0003ba298018;953607;120;230;230;;0;2014;;2;7;;POINT(715690.92 6194444.93);5;6
0115b7c1-407e-4cd5-aa25-bf91725fdb79;0a3f507d-a1ec-32b8-e044-0003ba298018;1387730;120;130;112;;0;1962;;2;3;;POINT(721677.41 6194150.86);5;6
0118b76d-783f-4b09-89df-cd2ba650645e;0a3f507d-b356-32b8-e044-0003ba298018;2510385;311;173;;173;0;1954;1974;7;1;90;POINT(721042.47 6191032.12);5;6
011cfd7e-4805-4dcc-acfc-35b55f8951e7;0a3f507e-7cc3-32b8-e044-0003ba298018;956840;120;75;127;;41;1952;;2;7;2;POINT(714759.28 6195275.98);5;6
011eec60-83ff-4dc6-845f-a2a53a31d985;0a3f507d-c300-32b8-e044-0003ba298018;1385109;120;110;110;;0;1958;;2;7;5;POINT(720417.09 6191084.87);5;6
011efaf2-3661-4e8c-8c46-4d70cca281b3;0a3f507e-7ace-32b8-e044-0003ba298018;954112;130;1151;1151;;0;1995;;2;7;90;POINT(715892.56 6194828.84);5;6
0126ebe9-83d1-4248-b626-458d6a932e36;0a3f507e-7aeb-32b8-e044-0003ba298018;954114;130;259;518;;0;1995;;2;7;90;POINT(715833.3 6194862.08);5;6
01285cfc-7dd0-41a2-b7a8-af5e4612d536;0a3f507d-a7ab-32b8-e044-0003ba298018;1388314;120;100;168;;49;1954;1994;2;7;90;POINT(722624.06 6196277.65);5;6
012ffe26-612d-459c-aab0-8e750b282f2c;0a3f507e-699f-32b8-e044-0003ba298018;2646664;130;69;112;;0;2006;;2;3;2;POINT(718756.53 6196431.37);5;6
01301f51-01ac-4954-a4ca-f77b7cc9c55f;0a3f507d-c95e-32b8-e044-0003ba298018;1386482;120;133;220;;88;1934;1970;2;3;90;POINT(719141.59 6191712.16);5;6
01306359-510b-4fcd-92d3-6fed6cbb290f;0a3f507d-b51b-32b8-e044-0003ba298018;1389714;120;98;175;;61;1907;1996;2;7;2;POINT(716868.24 6189327.34);5;6
013aec18-9740-4f88-8feb-f84a33a1e405;0a3f507e-8043-32b8-e044-0003ba298018;952860;130;108;108;;0;1974;;1;;;POINT(713468.21 6194280.52);5;6
013f4297-9c49-4f45-884d-553d0f875380;0a3f507e-74a7-32b8-e044-0003ba298018;955532;120;113;113;;0;1959;;2;7;;POINT(713961.63 6194296.81);5;6
01479d16-1471-49e0-8476-659f920a7375;0a3f507e-7a34-32b8-e044-0003ba298018;958432;120;238;238;;0;1974;;2;7;;POINT(715349.42 6192111.81);5;6
0152f799-ce0e-401a-a433-0cc722230e36;0a3f507e-6b2c-32b8-e044-0003ba298018;955315;120;153;153;;0;1976;;7;1;;POINT(713683.51 6194444.43);5;6
0159a7d2-0f36-48e3-8dc8-558f1a626f5b;0a3f507d-c09d-32b8-e044-0003ba298018;1390176;120;124;169;29;38;1914;1932;2;3;;POINT(717313.88 6190873.54);5;6
01692c5f-3b2a-4d8c-9952-3456b202970a;0a3f507d-c90b-32b8-e044-0003ba298018;1385459;120;94;158;;94;1913;1949;2;7;2;POINT(718162.09 6190962.23);5;6
016a9b9b-da22-44c6-b596-33122574d5a0;0a3f507d-ab9f-32b8-e044-0003ba298018;1392663;120;153;153;;0;1972;;2;7;90;POINT(719857.77 6193735.56);5;6
016bfdad-7366-48a7-8808-8bd5dc1b29ca;0a3f507d-b977-32b8-e044-0003ba298018;1385323;120;125;166;;84;1926;2003;2;7;2;POINT(717916.7 6191049.45);5;6
0172dfde-ca9c-4dca-90ba-3c2926712893;0a3f507d-c666-32b8-e044-0003ba298018;1389117;130;67;119;;10;1954;;2;7;90;POINT(716217.58 6189371.02);5;6
0173558c-3eec-4272-bef8-4fec84ccf725;0a3f507e-81d1-32b8-e044-0003ba298018;954909;120;138;203;;0;1952;2000;2;4;80;POINT(719257.35 6196182.16);5;6
0179f141-3a98-45db-83ab-0ff82512ab39;0a3f507d-c127-32b8-e044-0003ba298018;1384321;120;124;112;12;37;1948;1978;2;3;2;POINT(719499.87 6190217.38);5;6
017f2c68-e58b-4c9d-bee1-83b41016ec17;0a3f507e-6fb8-32b8-e044-0003ba298018;958774;120;164;164;;0;2008;;2;7;90;POINT(713788.24 6192909.49);5;6
017f375c-2d81-4ac8-b25d-864436ec7fa2;0a3f507e-7c1d-32b8-e044-0003ba298018;953406;120;138;138;;0;1962;1984;2;7;;POINT(715921.63 6194330.52);5;6
018064e5-3a0e-44ef-80dd-bddff5caadd4;0a3f507e-829b-32b8-e044-0003ba298018;958575;220;129;;172;0;1960;;2;3;;POINT(715137.46 6192210.08);5;6
0183fb5f-a28e-4cd5-9149-f26c31a47dd4;0a3f507d-bcbb-32b8-e044-0003ba298018;1387296;223;90;;90;0;1960;;1;;90;POINT(723715.91 6192367.51);5;6
0194d504-cf60-49e4-be3b-e434ef01eaa4;0a3f507d-c551-32b8-e044-0003ba298018;1388584;120;308;300;;57;1899;1948;2;7;5;POINT(723079.76 6195841.99);5;6
01a19c76-7df2-4ed3-bf95-d17ed10d1230;0a3f507e-7704-32b8-e044-0003ba298018;953306;223;515;;588;0;1978;;2;3;;POINT(715521.27 6193726.58);5;6
01a39e20-b95e-4491-ad61-d9fc89261733;0a3f507e-81d7-32b8-e044-0003ba298018;954862;120;195;195;;81;2007;;5;1;2;POINT(719383.83 6196301.96);5;6
01a475b4-6083-4c53-9ea8-6d55701d434c;0a3f507d-a20b-32b8-e044-0003ba298018;1386386;120;117;117;;0;1962;;1;;2;POINT(718642.25 6191756.73);5;6
01a70b64-2aef-4294-8c73-97d76fa27270;0a3f507d-c460-32b8-e044-0003ba298018;1384955;440;144;;144;0;1959;;1;;90;POINT(720035.56 6190213.64);5;6
